age,gender,daily_screen_time_min,social_media_time_min,negative_interactions_count,positive_interactions_count,sleep_hours,physical_activity_min,anxiety_level,stress_level,mood_level,mental_state
20,1,479,120,0,1,6.6,12,2,7,6,2
21,0,492,123,1,1,6.5,11,2,7,6,2
14,0,445,111,0,1,6.8,16,2,7,6,2
26,1,398,100,0,1,7.0,20,2,7,6,2
23,1,450,112,0,1,6.8,15,2,7,6,2
17,1,443,288,2,3,6.8,16,4,9,4,2
25,1,459,275,1,4,6.7,14,3,8,5,2
37,1,232,139,1,2,7.8,37,2,6,6,2
67,0,196,78,1,1,8.0,40,2,6,6,2
17,0,449,180,1,2,6.8,15,3,8,5,2
22,1,441,176,1,2,6.8,16,3,8,5,2
23,0,452,226,1,3,6.7,15,3,8,5,2
31,0,345,172,1,2,7.3,26,3,7,6,2
25,1,478,239,1,3,6.6,12,3,8,5,2
23,1,489,269,1,2,6.6,11,3,8,5,2
43,1,262,144,1,1,7.7,34,2,6,6,2
30,0,325,114,0,1,7.4,28,2,6,6,2
17,1,422,106,0,1,6.9,18,2,7,6,2
45,0,255,64,0,1,7.7,34,1,5,7,0
45,0,279,181,1,2,7.6,32,3,7,6,2
14,0,391,254,2,2,7.0,21,4,8,5,2
30,1,355,213,1,3,7.2,24,3,7,6,2
34,0,392,157,1,1,7.0,21,2,7,6,2
21,0,444,178,1,2,6.8,16,3,8,5,2
18,1,408,204,1,3,7.0,19,3,8,5,2
57,1,205,113,0,1,8.0,40,2,6,6,2
68,0,161,56,0,0,8.2,44,1,5,7,1
32,0,354,124,1,1,7.2,25,2,7,6,2
21,0,498,124,1,1,6.5,10,2,7,6,2
63,1,154,100,1,1,8.2,45,2,6,6,2
27,0,347,226,2,2,7.3,25,3,8,5,2
13,0,420,273,2,2,6.9,18,4,9,4,2
24,0,491,295,1,4,6.5,11,3,8,5,2
19,0,504,302,1,4,6.5,10,3,8,5,2
14,1,457,274,1,4,6.7,14,3,8,5,2
31,0,327,131,1,1,7.4,27,2,7,6,2
32,1,340,136,1,1,7.3,26,2,7,6,2
22,1,473,189,1,2,6.6,13,3,8,5,2
42,1,244,122,1,2,7.8,36,2,6,6,2
17,0,380,209,1,2,7.1,22,3,7,6,2
60,0,177,62,0,1,8.1,42,1,5,7,1
18,1,454,114,0,1,6.7,15,2,7,6,2
42,0,206,52,0,0,8.0,39,1,5,7,1
23,1,459,115,0,1,6.7,14,2,7,6,2
58,2,170,110,1,1,8.2,43,2,6,6,2
15,1,423,275,2,2,6.9,18,4,9,4,2
25,1,496,322,2,3,6.5,10,4,9,4,2
50,0,207,124,1,2,8.0,39,2,6,6,2
30,1,343,137,1,1,7.3,26,2,7,6,2
42,1,236,94,1,1,7.8,36,2,6,6,2
35,0,369,148,1,1,7.2,23,2,7,6,2
19,1,502,201,1,2,6.5,10,3,8,5,2
23,1,515,206,1,2,6.4,8,3,8,5,2
46,0,200,100,0,1,8.0,40,2,6,6,2
31,0,336,185,1,2,7.3,26,3,7,6,2
33,0,349,192,1,2,7.3,25,3,7,6,2
27,2,373,131,1,1,7.1,23,2,7,6,2
25,1,506,177,1,2,6.5,9,3,8,5,2
19,1,519,182,1,2,6.4,8,3,8,5,2
23,1,449,112,0,1,6.8,15,2,7,6,2
29,0,342,86,0,1,7.3,26,1,6,7,2
38,0,235,59,0,1,7.8,36,1,5,7,1
22,0,488,122,1,1,6.6,11,2,7,6,2
45,1,246,160,1,1,7.8,35,2,6,6,2
18,0,439,285,2,3,6.8,16,4,9,4,2
24,0,512,333,2,3,6.4,9,4,9,4,2
26,1,322,193,1,3,7.4,28,3,7,6,2
14,1,395,237,1,3,7.0,20,3,8,5,2
35,1,348,209,1,3,7.3,25,3,7,6,2
13,1,419,168,1,1,6.9,18,3,8,5,2
34,1,372,149,1,1,7.1,23,2,7,6,2
28,0,396,198,1,3,7.0,20,3,8,5,2
17,0,388,194,1,3,7.1,21,3,8,5,2
21,1,461,230,1,3,6.7,14,3,8,5,2
55,0,174,87,0,1,8.1,43,1,5,7,1
21,1,472,260,1,2,6.6,13,3,8,5,2
33,1,389,136,1,1,7.1,21,2,7,6,2
35,1,321,112,0,1,7.4,28,2,6,6,2
38,0,214,75,0,1,7.9,39,1,5,7,1
19,1,467,163,1,1,6.7,13,3,8,5,2
34,1,345,86,0,1,7.3,26,1,6,7,2
34,0,358,90,0,1,7.2,24,2,6,6,2
54,1,202,131,1,1,8.0,40,2,6,6,2
25,0,515,335,2,3,6.4,8,4,9,4,2
23,0,447,291,2,3,6.8,15,4,9,4,2
29,0,340,221,1,2,7.3,26,3,7,6,2
29,1,338,203,1,3,7.3,26,3,7,6,2
25,0,471,283,1,4,6.6,13,3,8,5,2
24,0,495,198,1,2,6.5,10,3,8,5,2
33,1,388,155,1,1,7.1,21,2,7,6,2
37,1,200,80,1,1,8.0,40,2,6,6,2
26,1,331,166,1,2,7.3,27,3,7,6,2
20,0,464,232,1,3,6.7,14,3,8,5,2
43,0,248,136,1,1,7.8,35,2,6,6,2
26,0,381,210,1,2,7.1,22,3,7,6,2
13,0,454,250,1,2,6.7,15,3,8,5,2
20,0,444,155,1,1,6.8,16,2,7,6,2
18,1,421,105,0,1,6.9,18,2,7,6,2
25,0,518,337,2,3,6.4,8,4,9,4,2
32,0,330,214,1,2,7.4,27,3,7,6,2
30,1,354,212,1,3,7.2,25,3,7,6,2
21,0,511,204,1,2,6.4,9,3,8,5,2
22,1,443,177,1,2,6.8,16,3,8,5,2
29,1,336,134,1,1,7.3,26,2,7,6,2
13,0,409,164,1,1,7.0,19,3,8,5,2
21,0,467,234,1,3,6.7,13,3,8,5,2
61,0,204,112,0,1,8.0,40,2,6,6,2
24,0,517,284,1,3,6.4,8,3,8,5,2
19,0,449,247,1,2,6.8,15,3,8,5,2
14,1,402,221,1,2,7.0,20,3,8,5,2
35,1,355,195,1,2,7.2,24,3,7,6,2
23,0,460,161,1,1,6.7,14,2,7,6,2
19,1,473,166,1,1,6.6,13,3,8,5,2
41,1,257,64,0,1,7.7,34,1,5,7,0
23,0,453,294,2,3,6.7,15,4,9,4,2
54,1,166,108,1,1,8.2,43,2,6,6,2
36,2,239,155,1,1,7.8,36,2,6,6,2
27,1,370,222,1,3,7.2,23,3,7,6,2
18,0,443,266,1,4,6.8,16,3,8,5,2
22,0,516,310,1,4,6.4,8,3,8,5,2
38,1,206,82,1,1,8.0,39,2,6,6,2
41,0,219,88,1,1,7.9,38,2,6,6,2
20,2,483,242,1,3,6.6,12,3,8,5,2
26,0,376,188,1,3,7.1,22,3,7,6,2
18,0,460,253,1,2,6.7,14,3,8,5,2
17,0,392,216,1,2,7.0,21,3,8,5,2
49,1,165,91,0,1,8.2,44,2,6,6,2
14,0,416,146,1,1,6.9,18,2,7,6,2
17,0,429,150,1,1,6.9,17,2,7,6,2
19,1,513,128,1,1,6.4,9,2,7,6,2
32,1,325,81,0,1,7.4,28,1,6,7,2
26,0,338,84,0,1,7.3,26,1,6,7,2
19,1,471,118,0,1,6.6,13,2,7,6,2
21,1,484,121,1,1,6.6,12,2,7,6,2
29,0,377,94,0,1,7.1,22,2,6,6,2
58,0,210,52,0,0,8.0,39,1,5,7,1
32,1,349,227,2,2,7.3,25,3,8,5,2
44,0,242,157,1,1,7.8,36,2,6,6,2
41,1,255,166,1,1,7.7,34,3,7,5,2
36,0,268,174,1,2,7.7,33,3,7,6,2
68,2,140,91,1,1,8.3,46,2,6,6,2
40,0,266,160,1,2,7.7,33,2,6,6,2
55,1,219,131,1,2,7.9,38,2,6,6,2
28,1,331,199,1,3,7.3,27,3,7,6,2
45,0,222,89,1,1,7.9,38,2,6,6,2
20,1,499,250,1,3,6.5,10,3,8,5,2
19,0,512,256,1,3,6.4,9,3,8,5,2
38,1,204,102,0,1,8.0,40,2,6,6,2
44,1,215,118,0,1,7.9,38,2,6,6,2
17,0,432,151,1,1,6.8,17,2,7,6,2
45,1,208,52,0,0,8.0,39,1,5,7,1
25,1,461,115,0,1,6.7,14,2,7,6,2
35,1,365,237,2,2,7.2,24,4,8,5,2
34,0,378,246,2,2,7.1,22,4,8,5,2
20,1,441,265,1,4,6.8,16,3,8,5,2
33,0,334,200,1,3,7.3,27,3,7,6,2
42,0,227,136,1,2,7.9,37,2,6,6,2
28,1,360,216,1,3,7.2,24,3,7,6,2
68,1,178,71,0,1,8.1,42,1,5,7,1
27,1,371,148,1,1,7.1,23,2,7,6,2
23,1,504,202,1,2,6.5,10,3,8,5,2
36,0,275,138,1,2,7.6,32,2,7,6,2
34,1,327,164,1,2,7.4,27,3,7,6,2
34,0,340,170,1,2,7.3,26,3,7,6,2
69,0,171,94,0,1,8.1,43,2,6,6,2
21,0,484,266,1,2,6.6,12,3,8,5,2
24,0,508,178,1,2,6.5,9,3,8,5,2
23,0,440,154,1,1,6.8,16,2,7,6,2
24,1,464,116,0,1,6.7,14,2,7,6,2
28,1,357,89,0,1,7.2,24,1,6,7,2
42,1,261,170,1,2,7.7,34,3,7,6,2
14,0,454,295,2,3,6.7,15,4,9,4,2
20,0,446,290,2,3,6.8,15,4,9,4,2
31,1,339,220,1,2,7.3,26,3,7,6,2
68,1,172,112,1,1,8.1,43,2,6,6,2
29,1,365,237,2,2,7.2,24,4,8,5,2
38,1,217,130,1,2,7.9,38,2,6,6,2
34,1,374,150,1,1,7.1,23,2,7,6,2
33,0,387,155,1,1,7.1,21,2,7,6,2
13,1,460,184,1,2,6.7,14,3,8,5,2
23,0,452,181,1,2,6.7,15,3,8,5,2
62,1,150,75,0,1,8.2,45,1,5,7,1
21,0,463,232,1,3,6.7,14,3,8,5,2
23,0,476,238,1,3,6.6,12,3,8,5,2
19,1,487,268,1,2,6.6,11,3,8,5,2
18,0,440,242,1,2,6.8,16,3,8,5,2
31,0,323,113,0,1,7.4,28,2,6,6,2
22,1,456,160,1,1,6.7,14,2,7,6,2
35,0,349,122,1,1,7.3,25,2,7,6,2
44,1,240,60,0,1,7.8,36,1,5,7,0
21,1,493,123,1,1,6.5,11,2,7,6,2
29,1,397,258,2,2,7.0,20,4,9,4,2
16,1,389,253,2,2,7.1,21,4,8,5,2
25,1,462,300,2,3,6.7,14,4,9,4,2
22,0,475,309,2,3,6.6,12,4,9,4,2
34,0,353,212,1,3,7.2,25,3,7,6,2
23,1,486,292,1,4,6.6,11,3,8,5,2
22,0,499,299,1,4,6.5,10,3,8,5,2
57,0,212,127,1,2,7.9,39,2,6,6,2
28,1,390,156,1,1,7.0,21,2,7,6,2
18,0,382,153,1,1,7.1,22,2,7,6,2
33,1,346,173,1,2,7.3,25,3,7,6,2
49,1,179,90,0,1,8.1,42,2,6,6,2
19,0,503,277,1,2,6.5,10,3,8,5,2
23,1,516,284,1,3,6.4,8,3,8,5,2
22,0,448,246,1,2,6.8,15,3,8,5,2
27,2,339,119,0,1,7.3,26,2,6,6,2
33,0,352,123,1,1,7.2,25,2,7,6,2
26,0,365,128,1,1,7.2,24,2,7,6,2
26,1,378,132,1,1,7.1,22,2,7,6,2
34,1,376,94,0,1,7.1,22,2,6,6,2
22,0,452,294,2,3,6.7,15,4,9,4,2
16,0,405,263,2,2,7.0,20,4,9,4,2
20,0,478,311,2,3,6.6,12,4,9,4,2
17,1,429,257,1,3,6.9,17,3,8,5,2
57,1,202,121,1,2,8.0,40,2,6,6,2
23,1,515,309,1,4,6.4,8,3,8,5,2
42,0,205,82,1,1,8.0,40,2,6,6,2
62,1,158,63,0,1,8.2,44,1,5,7,1
33,1,351,140,1,1,7.2,25,2,7,6,2
43,0,242,121,1,2,7.8,36,2,6,6,2
52,0,219,120,0,1,7.9,38,2,6,6,2
25,0,451,248,1,2,6.7,15,3,8,5,2
26,0,344,189,1,2,7.3,26,3,7,6,2
29,0,355,124,1,1,7.2,24,2,7,6,2
30,1,368,129,1,1,7.2,23,2,7,6,2
45,0,261,91,0,1,7.7,34,2,6,6,2
64,0,214,75,0,1,7.9,39,1,5,7,1
29,0,392,98,0,1,7.0,21,2,6,6,2
60,1,168,109,1,1,8.2,43,2,6,6,2
28,0,361,235,2,2,7.2,24,4,8,5,2
40,2,265,159,1,2,7.7,34,2,6,6,2
20,0,518,311,1,4,6.4,8,3,8,5,2
24,1,450,270,1,4,6.8,15,3,8,5,2
23,0,463,278,1,4,6.7,14,3,8,5,2
15,0,416,250,1,3,6.9,18,3,8,5,2
26,0,341,136,1,1,7.3,26,2,7,6,2
21,0,498,249,1,3,6.5,10,3,8,5,2
21,1,511,256,1,3,6.4,9,3,8,5,2
15,1,383,192,1,3,7.1,22,3,7,6,2
58,0,156,78,0,1,8.2,44,1,5,7,1
24,1,454,250,1,2,6.7,15,3,8,5,2
33,1,347,191,1,2,7.3,25,3,7,6,2
54,0,191,67,0,1,8.0,41,1,5,7,1
27,0,384,134,1,1,7.1,22,2,7,6,2
28,1,327,82,0,1,7.4,27,1,6,7,2
24,1,460,115,0,1,6.7,14,2,7,6,2
22,0,473,118,0,1,6.6,13,2,7,6,2
13,1,426,106,0,1,6.9,17,2,7,6,2
19,1,484,315,2,3,6.6,12,4,9,4,2
26,0,377,245,2,2,7.1,22,4,8,5,2
55,1,140,84,0,1,8.3,46,1,5,7,1
22,1,453,272,1,4,6.7,15,3,8,5,2
19,0,477,191,1,2,6.6,12,3,8,5,2
35,0,370,148,1,1,7.2,23,2,7,6,2
26,1,394,197,1,3,7.0,21,3,8,5,2
25,0,446,223,1,3,6.8,15,3,8,5,2
24,0,459,230,1,3,6.7,14,3,8,5,2
31,1,350,193,1,2,7.2,25,3,7,6,2
58,0,207,72,0,1,8.0,39,1,5,7,1
22,1,520,182,1,2,6.4,8,3,8,5,2
23,1,463,116,0,1,6.7,14,2,7,6,2
36,0,236,59,0,1,7.8,36,1,5,7,1
21,0,489,122,1,1,6.6,11,2,7,6,2
18,1,442,110,0,1,6.8,16,2,7,6,2
30,1,395,99,0,1,7.0,20,2,7,6,2
35,0,380,247,2,2,7.1,22,4,8,5,2
45,0,273,177,1,2,7.6,33,3,7,6,2
29,0,336,202,1,3,7.3,26,3,7,6,2
27,0,349,209,1,3,7.3,25,3,7,6,2
21,0,482,289,1,4,6.6,12,3,8,5,2
19,0,493,197,1,2,6.5,11,3,8,5,2
24,0,506,202,1,2,6.5,9,3,8,5,2
16,1,389,194,1,3,7.1,21,3,8,5,2
22,0,462,231,1,3,6.7,14,3,8,5,2
13,1,415,208,1,3,6.9,18,3,8,5,2
22,0,486,267,1,2,6.6,11,3,8,5,2
17,1,382,134,1,1,7.1,22,2,7,6,2
23,0,455,159,1,1,6.7,14,2,7,6,2
28,1,348,122,1,1,7.3,25,2,7,6,2
19,0,481,168,1,1,6.6,12,3,8,5,2
31,1,374,131,1,1,7.1,23,2,7,6,2
13,0,419,105,0,1,6.9,18,2,7,6,2
20,1,492,123,1,1,6.5,11,2,7,6,2
29,0,396,257,2,2,7.0,20,4,9,4,2
25,1,448,291,2,3,6.8,15,4,9,4,2
22,1,472,283,1,4,6.6,13,3,8,5,2
28,0,389,156,1,1,7.1,21,2,7,6,2
29,0,345,172,1,2,7.3,26,3,7,6,2
18,1,418,209,1,3,6.9,18,3,8,5,2
28,0,382,210,1,2,7.1,22,3,7,6,2
23,0,515,283,1,3,6.4,8,3,8,5,2
17,1,398,139,1,1,7.0,20,2,7,6,2
41,1,231,81,0,1,7.8,37,1,5,7,1
20,2,484,169,1,2,6.6,12,3,8,5,2
26,0,377,132,1,1,7.1,22,2,7,6,2
23,1,495,124,1,1,6.5,10,2,7,6,2
23,0,508,127,1,1,6.5,9,2,7,6,2
28,2,331,215,1,2,7.3,27,3,7,6,2
23,0,464,302,2,3,6.7,14,4,9,4,2
36,0,248,149,1,2,7.8,35,2,6,6,2
36,0,261,157,1,2,7.7,34,2,6,6,2
25,0,514,308,1,4,6.4,9,3,8,5,2
40,1,204,82,1,1,8.0,40,2,6,6,2
13,1,397,159,1,1,7.0,20,2,7,6,2
28,0,350,140,1,1,7.2,25,2,7,6,2
20,2,481,240,1,3,6.6,12,3,8,5,2
25,0,518,285,1,3,6.4,8,3,8,5,2
64,1,174,61,0,1,8.1,43,1,5,7,1
32,1,391,98,0,1,7.0,21,2,6,6,2
22,0,443,111,0,1,6.8,16,2,7,6,2
19,0,456,114,0,1,6.7,14,2,7,6,2
20,1,467,304,2,3,6.7,13,4,9,4,2
35,1,360,234,2,2,7.2,24,4,8,5,2
69,0,193,125,1,1,8.0,41,2,6,6,2
52,1,204,122,1,2,8.0,40,2,6,6,2
38,1,277,166,1,2,7.6,32,3,7,6,2
22,1,460,184,1,2,6.7,14,3,8,5,2
27,0,353,141,1,1,7.2,25,2,7,6,2
35,1,366,146,1,1,7.2,23,2,7,6,2
35,0,379,152,1,1,7.1,22,2,7,6,2
23,0,497,248,1,3,6.5,10,3,8,5,2
25,1,510,255,1,3,6.4,9,3,8,5,2
52,1,142,71,0,1,8.3,46,1,5,7,1
28,0,333,183,1,2,7.3,27,3,7,6,2
37,0,226,124,1,1,7.9,37,2,6,6,2
21,1,479,263,1,2,6.6,12,3,8,5,2
27,0,370,130,1,1,7.2,23,2,7,6,2
27,0,383,134,1,1,7.1,22,2,7,6,2
21,1,516,181,1,2,6.4,8,3,8,5,2
17,0,388,136,1,1,7.1,21,2,7,6,2
42,0,206,52,0,0,8.0,39,1,5,7,1
28,1,363,236,2,2,7.2,24,4,8,5,2
21,0,520,312,1,4,6.4,8,3,8,5,2
26,0,332,199,1,3,7.3,27,3,7,6,2
21,0,476,190,1,2,6.6,12,3,8,5,2
26,1,393,196,1,3,7.0,21,3,8,5,2
33,1,325,162,1,2,7.4,28,2,7,6,2
32,0,349,192,1,2,7.3,25,3,7,6,2
37,1,242,133,1,1,7.8,36,2,6,6,2
36,0,255,140,1,1,7.7,34,2,6,6,2
41,0,268,147,1,1,7.7,33,2,6,6,2
30,1,320,176,1,2,7.4,28,3,7,6,2
63,0,206,72,0,1,8.0,39,1,5,7,1
20,0,462,116,0,1,6.7,14,2,7,6,2
28,0,379,246,2,2,7.1,22,4,8,5,2
28,1,392,255,2,2,7.0,21,4,8,5,2
45,1,215,129,1,2,7.9,38,2,6,6,2
21,0,468,281,1,4,6.7,13,3,8,5,2
31,1,361,217,1,3,7.2,24,3,7,6,2
14,0,434,260,1,3,6.8,17,3,8,5,2
13,1,432,173,1,2,6.8,17,3,8,5,2
31,2,385,154,1,1,7.1,22,2,7,6,2
34,0,328,164,1,2,7.4,27,3,7,6,2
23,1,461,230,1,3,6.7,14,3,8,5,2
19,1,485,267,1,2,6.6,12,3,8,5,2
14,0,381,133,1,1,7.1,22,2,7,6,2
24,1,478,120,0,1,6.6,12,2,7,6,2
63,1,191,48,0,0,8.0,41,1,5,7,1
67,0,204,51,0,0,8.0,40,1,5,7,1
67,0,217,54,0,0,7.9,38,1,5,7,1
68,0,149,37,0,0,8.3,45,1,5,7,1
28,0,342,86,0,1,7.3,26,1,6,7,2
27,1,395,257,2,2,7.0,20,4,9,4,2
25,0,447,291,2,3,6.8,15,4,9,4,2
24,1,460,299,2,3,6.7,14,4,9,4,2
13,0,413,268,2,2,6.9,19,4,9,4,2
19,0,486,316,2,3,6.6,11,4,9,4,2
21,1,471,283,1,4,6.6,13,3,8,5,2
29,0,388,155,1,1,7.1,21,2,7,6,2
32,1,320,128,1,1,7.4,28,2,7,6,2
31,0,333,133,1,1,7.3,27,2,7,6,2
24,1,466,186,1,2,6.7,13,3,8,5,2
35,0,359,144,1,1,7.2,24,2,7,6,2
19,1,464,232,1,3,6.7,14,3,8,5,2
20,0,477,238,1,3,6.6,12,3,8,5,2
29,1,370,185,1,2,7.2,23,3,7,6,2
18,0,441,243,1,2,6.8,16,3,8,5,2
24,1,514,283,1,3,6.4,9,3,8,5,2
65,0,146,80,0,1,8.3,45,1,5,7,1
58,0,159,87,0,1,8.2,44,1,5,7,1
21,1,457,160,1,1,6.7,14,2,7,6,2
67,1,170,59,0,1,8.2,43,1,5,7,1
54,0,194,48,0,0,8.0,41,1,5,7,1
23,0,507,127,1,1,6.5,9,2,7,6,2
38,1,210,136,1,1,8.0,39,2,6,6,2
68,0,163,106,1,1,8.2,44,2,6,6,2
35,0,367,220,1,3,7.2,23,3,7,6,2
27,0,380,228,1,3,7.1,22,3,7,6,2
31,1,393,236,1,3,7.0,21,3,8,5,2
16,0,383,153,1,1,7.1,22,2,7,6,2
30,1,360,180,1,2,7.2,24,3,7,6,2
17,0,457,251,1,2,6.7,14,3,8,5,2
28,1,329,181,1,2,7.4,27,3,7,6,2
69,0,173,61,0,1,8.1,43,1,5,7,1
22,1,486,170,1,2,6.6,11,3,8,5,2
24,0,499,175,1,2,6.5,10,3,8,5,2
19,1,510,128,1,1,6.4,9,2,7,6,2
28,0,346,225,2,2,7.3,25,3,8,5,2
30,0,359,233,2,2,7.2,24,3,8,5,2
21,1,492,320,2,3,6.5,11,4,9,4,2
41,1,263,158,1,2,7.7,34,2,6,6,2
31,1,396,238,1,3,7.0,20,3,8,5,2
22,0,448,269,1,4,6.8,15,3,8,5,2
56,1,161,97,0,1,8.2,44,2,6,6,2
44,0,234,140,1,2,7.8,37,2,6,6,2
30,1,339,136,1,1,7.3,26,2,7,6,2
37,0,256,128,1,2,7.7,34,2,6,6,2
37,0,269,134,1,2,7.7,33,2,6,6,2
19,0,441,220,1,3,6.8,16,3,8,5,2
18,1,392,216,1,2,7.0,21,3,8,5,2
36,0,225,124,1,1,7.9,38,2,6,6,2
19,0,489,171,1,2,6.6,11,3,8,5,2
22,1,502,176,1,2,6.5,10,3,8,5,2
24,0,515,180,1,2,6.4,8,3,8,5,2
28,0,327,114,0,1,7.4,27,2,6,6,2
33,0,325,81,0,1,7.4,28,1,6,7,2
27,1,362,235,2,2,7.2,24,4,8,5,2
31,1,375,244,2,2,7.1,22,4,8,5,2
15,1,448,291,2,3,6.8,15,4,9,4,2
27,0,399,239,1,3,7.0,20,3,8,5,2
29,1,331,199,1,3,7.3,27,3,7,6,2
19,0,464,278,1,4,6.7,14,3,8,5,2
23,1,477,286,1,4,6.6,12,3,8,5,2
18,0,415,166,1,1,6.9,18,3,8,5,2
45,0,248,99,1,1,7.8,35,2,6,6,2
21,1,501,200,1,2,6.5,10,3,8,5,2
18,0,454,182,1,2,6.7,15,3,8,5,2
23,0,446,178,1,2,6.8,15,3,8,5,2
23,0,512,256,1,3,6.4,9,3,8,5,2
36,1,204,102,0,1,8.0,40,2,6,6,2
39,1,217,108,0,1,7.9,38,2,6,6,2
43,1,228,125,1,1,7.9,37,2,6,6,2
45,1,241,133,1,1,7.8,36,2,6,6,2
19,1,505,177,1,2,6.5,10,3,8,5,2
28,0,398,139,1,1,7.0,20,2,7,6,2
44,0,210,74,0,1,8.0,39,1,5,7,1
22,0,461,115,0,1,6.7,14,2,7,6,2
16,0,414,104,0,1,6.9,19,2,7,6,2
25,1,487,122,1,1,6.6,11,2,7,6,2
25,0,500,125,1,1,6.5,10,2,7,6,2
42,1,258,168,1,1,7.7,34,3,7,5,2
34,0,391,254,2,2,7.0,21,4,8,5,2
24,1,443,288,2,3,6.8,16,4,9,4,2
40,1,214,128,1,2,7.9,39,2,6,6,2
31,1,371,148,1,1,7.1,23,2,7,6,2
23,1,504,202,1,2,6.5,10,3,8,5,2
45,1,277,111,1,1,7.6,32,2,7,6,2
20,0,449,180,1,2,6.8,15,3,8,5,2
23,1,447,224,1,3,6.8,15,3,8,5,2
19,0,460,230,1,3,6.7,14,3,8,5,2
37,0,233,116,0,2,7.8,37,2,6,6,2
24,0,484,266,1,2,6.6,12,3,8,5,2
18,1,437,240,1,2,6.8,16,3,8,5,2
32,1,390,215,1,2,7.0,21,3,8,5,2
57,0,140,49,0,0,8.3,46,1,5,7,1
37,0,237,59,0,1,7.8,36,1,5,7,1
33,1,370,92,0,1,7.2,23,2,6,6,2
26,0,383,96,0,1,7.1,22,2,6,6,2
30,0,394,256,2,2,7.0,21,4,8,5,2
48,0,146,95,1,1,8.3,45,2,6,6,2
26,1,350,210,1,3,7.2,25,3,7,6,2
20,1,483,290,1,4,6.6,12,3,8,5,2
24,1,496,298,1,4,6.5,10,3,8,5,2
53,1,207,83,1,1,8.0,39,2,6,6,2
33,0,343,172,1,2,7.3,26,3,7,6,2
67,0,176,88,0,1,8.1,42,1,5,7,1
25,2,489,244,1,3,6.6,11,3,8,5,2
15,0,440,242,1,2,6.8,16,3,8,5,2
24,0,513,282,1,3,6.4,9,3,8,5,2
21,0,445,245,1,2,6.8,16,3,8,5,2
30,0,338,186,1,2,7.3,26,3,7,6,2
13,0,411,226,1,2,6.9,19,3,8,5,2
32,1,364,200,1,2,7.2,24,3,7,6,2
53,1,197,108,0,1,8.0,40,2,6,6,2
59,1,210,116,0,1,8.0,39,2,6,6,2
19,0,456,160,1,1,6.7,14,2,7,6,2
16,0,433,108,0,1,6.8,17,2,7,6,2
45,1,266,66,0,1,7.7,33,1,6,7,2
29,1,399,100,0,1,7.0,20,2,7,6,2
23,0,451,113,0,1,6.7,15,2,7,6,2
31,0,344,86,0,1,7.3,26,1,6,7,2
35,0,329,214,1,2,7.4,27,3,7,6,2
43,0,222,144,1,1,7.9,38,2,6,6,2
28,1,366,220,1,3,7.2,23,3,7,6,2
23,0,499,299,1,4,6.5,10,3,8,5,2
22,1,512,307,1,4,6.4,9,3,8,5,2
26,1,324,194,1,3,7.4,28,3,7,6,2
14,1,382,153,1,1,7.1,22,2,7,6,2
17,1,395,158,1,1,7.0,20,2,7,6,2
25,0,468,187,1,2,6.7,13,3,8,5,2
23,0,479,240,1,3,6.6,12,3,8,5,2
51,1,192,96,0,1,8.0,41,2,6,6,2
14,0,456,251,1,2,6.7,14,3,8,5,2
39,1,208,114,0,1,8.0,39,2,6,6,2
35,1,341,188,1,2,7.3,26,3,7,6,2
24,0,472,165,1,1,6.6,13,3,8,5,2
16,0,425,149,1,1,6.9,18,2,7,6,2
39,0,258,90,0,1,7.7,34,2,6,6,2
28,0,391,137,1,1,7.0,21,2,7,6,2
53,0,209,52,0,0,8.0,39,1,5,7,1
21,1,441,110,0,1,6.8,16,2,7,6,2
44,0,225,146,1,1,7.9,38,2,6,6,2
20,1,478,311,2,3,6.6,12,4,9,4,2
61,0,202,121,1,2,8.0,40,2,6,6,2
32,1,395,237,1,3,7.0,20,3,8,5,2
66,0,147,88,0,1,8.3,45,1,5,7,1
21,1,458,183,1,2,6.7,14,3,8,5,2
33,1,351,140,1,1,7.2,25,2,7,6,2
19,0,484,194,1,2,6.6,12,3,8,5,2
28,0,375,188,1,3,7.1,22,3,7,6,2
20,0,508,254,1,3,6.5,9,3,8,5,2
25,0,440,220,1,3,6.8,16,3,8,5,2
33,1,331,182,1,2,7.3,27,3,7,6,2
19,1,464,255,1,2,6.7,14,3,8,5,2
49,0,177,97,0,1,8.1,42,2,6,6,2
26,0,368,129,1,1,7.2,23,2,7,6,2
20,0,501,175,1,2,6.5,10,3,8,5,2
33,0,324,81,0,1,7.4,28,1,6,7,2
30,0,337,84,0,1,7.3,26,1,6,7,2
19,0,470,118,0,1,6.6,13,2,7,6,2
27,1,361,235,2,2,7.2,24,4,8,5,2
17,1,458,275,1,4,6.7,14,3,8,5,2
16,0,390,234,1,3,7.0,21,3,8,5,2
20,1,474,190,1,2,6.6,13,3,8,5,2
36,0,271,136,1,2,7.6,33,2,6,6,2
26,1,323,162,1,2,7.4,28,2,7,6,2
18,0,407,224,1,2,7.0,19,3,8,5,2
15,1,420,231,1,2,6.9,18,3,8,5,2
65,0,204,71,0,1,8.0,40,1,5,7,1
24,1,517,181,1,2,6.4,8,3,8,5,2
20,0,460,115,0,1,6.7,14,2,7,6,2
32,1,353,88,0,1,7.2,25,1,6,7,2
41,1,246,62,0,1,7.8,35,1,5,7,0
65,0,197,128,1,1,8.0,40,2,6,6,2
